Residual 	 Iterations
9.353500011994513e-08 	 397
6.940156886394299e-08 	 496
9.835866865723907e-08 	 461
6.735210113446746e-08 	 483
1.3698606727659753e-07 	 494
8.65891572305531e-08 	 489
8.861758995000384e-08 	 444
6.580947844499943e-08 	 499
2.0309032208620676e-07 	 485
6.115427173622689e-08 	 487
5.986569072543008e-08 	 476
1.1376753279634153e-07 	 480
1.034622899994219e-07 	 469
8.111713320572394e-07 	 348
8.006709730228574e-08 	 487
3.2351625554083196e-07 	 489
6.565292786648201e-08 	 461
8.344184637639138e-05 	 125
9.664999459350554e-08 	 500
6.607051616954546e-08 	 498
5.40640830520778e-08 	 499
1.318270407211809e-07 	 497
1.0405269189250299e-07 	 476
9.942942249994303e-08 	 479
7.310516178789743e-08 	 470
5.484793207926107e-08 	 471
2.4903948899319974e-06 	 500
1.246300267751596e-07 	 483
6.994313965440391e-08 	 495
6.101834382626331e-08 	 495
8.572913433632139e-08 	 499
0.0007013716169457616 	 86
6.242851996266836e-08 	 496
1.5339391297354555e-07 	 492
8.156231318428856e-08 	 500
7.636399743850901e-08 	 488
1.3655110594556914e-07 	 493
6.036574808256693e-08 	 489
6.824139514551825e-08 	 485
8.443452754713718e-08 	 465
9.742717985981072e-08 	 489
6.745344734970819e-08 	 466
2.781789305371788e-07 	 493
6.390627914998821e-08 	 499
1.4864996949433853e-07 	 494
1.0095418994923322e-07 	 451
5.459934439814916e-08 	 489
7.65668851062208e-08 	 469
7.096503762087984e-08 	 493
6.17159289123538e-08 	 479
8.918529852338536e-08 	 499
8.264102873683514e-08 	 488
6.409826047078684e-08 	 495
9.300882750087207e-08 	 489
1.9251862960116386e-07 	 487
7.362694710272814e-08 	 493
2.0761560931462148e-07 	 487
9.024882372007221e-08 	 490
1.457676388382669e-07 	 490
8.441979601415986e-08 	 477
2.8077622017941212e-05 	 201
7.293412412910856e-08 	 496
1.0438706195216867e-07 	 496
5.938534334289279e-08 	 494
1.2498731519682095e-07 	 491
8.933601721500246e-08 	 477
7.70153006624389e-08 	 497
7.636014727375488e-08 	 496
7.478455923950594e-08 	 488
8.586345695148249e-08 	 469
1.8942574327538607e-07 	 458
8.70519203815004e-08 	 494
1.375218761686174e-06 	 497
1.4146695917475017e-07 	 489
8.783703181098049e-08 	 448
1.693239968458671e-07 	 500
1.1120446646373039e-07 	 499
7.427728277871482e-08 	 472
7.361843688888803e-08 	 471
1.227293174328889e-07 	 490
0.0 	 153
1.9220205019923476e-07 	 499
1.0111489843322404e-07 	 497
8.39061987844885e-08 	 484
1.7116028275894424e-07 	 491
8.023458241277679e-08 	 460
5.6577284341809104e-08 	 498
7.969054366394465e-08 	 500
1.1324235744045198e-07 	 499
1.8826053352760954e-07 	 498
7.871855735364674e-06 	 430
4.094562035960019e-07 	 495
7.409175885483794e-08 	 463
1.1218053658518359e-07 	 461
5.869277263445268e-08 	 480
6.196859607429597e-08 	 489
7.327602916136823e-08 	 467
8.778592726621869e-08 	 472
9.131375353348612e-08 	 496
1.3494116773178852e-07 	 486
9.202424881010287e-08 	 481
7.579659832298357e-08 	 479
7.033178353460239e-08 	 495
1.373953796052719e-07 	 440
7.288558498972873e-08 	 475
5.7839045576244604e-08 	 489
6.516448982070411e-08 	 484
6.722592186827611e-08 	 440
1.7016504888445462e-06 	 464
1.333013111326869e-06 	 489
7.041004818253463e-08 	 464
7.310527883789853e-08 	 449
1.7316063088687638e-07 	 500
8.098432705915346e-08 	 490
7.281606293362182e-08 	 478
1.1266625180817161e-07 	 499
8.210644605336008e-08 	 497
1.267272812504357e-07 	 499
8.196733045510531e-08 	 500
9.258964476098863e-08 	 432
6.635008130623604e-08 	 498
6.853425353757595e-07 	 493
7.604972775339802e-08 	 472
1.397894821477953e-05 	 245
0.00013439666495008407 	 189
1.0838491057309113e-07 	 475
1.7089543300782908e-07 	 499
6.823151277402751e-07 	 500
5.30317856169578e-08 	 496
3.3965731840670745e-07 	 499
6.572666664367618e-08 	 481
1.0365861831705492e-07 	 476
6.00824140384885e-08 	 495
5.257049242137965e-08 	 498
8.999250010722005e-08 	 476
1.9927400652160721e-07 	 493
1.4795062890471467e-07 	 498
5.310669439516821e-08 	 482
7.105304236216276e-08 	 479
6.796785751854137e-08 	 487
6.623856897469641e-08 	 491
1.2551610456372828e-07 	 498
5.843203113173969e-08 	 497
6.74461145949871e-08 	 493
2.3700529936348513e-07 	 497
8.045917418848159e-08 	 478
7.42591749230401e-08 	 481
8.01916369825594e-08 	 495
1.4170233964361673e-07 	 492
1.5763383932144189e-06 	 500
3.4804783730793103e-07 	 499
7.908132701460507e-08 	 499
2.879838755866144e-07 	 500
1.0749836146099232e-07 	 471
1.3126794146464723e-07 	 486
5.9316625572097855e-08 	 469
6.380583449301538e-08 	 479
9.548969169473797e-08 	 496
8.451173440664101e-08 	 468
2.444021832043083e-07 	 499
5.9578630004516004e-08 	 500
8.735941882990825e-08 	 477
9.983547419237608e-08 	 496
1.4563624982899522e-07 	 497
6.84231133305935e-08 	 451
5.5284454419989594e-08 	 498
7.202285899227923e-08 	 464
1.031896253897757e-07 	 498
1.0170371091202851e-07 	 498
1.3203974211061345e-07 	 489
5.6053483416086126e-08 	 478
8.111314645993158e-08 	 487
1.1244915334308614e-07 	 499
1.0161260827288977e-07 	 478
7.609182709630637e-08 	 450
6.257711997860915e-08 	 490
8.612363593805915e-08 	 494
6.675488566244988e-08 	 478
8.661807961519485e-08 	 494
1.2360787263510056e-07 	 496
8.765749635708964e-08 	 477
2.335962478926023e-07 	 494
1.0212969894338429e-07 	 499
5.895162542971501e-08 	 489
7.376505909817419e-08 	 469
7.163892045192592e-08 	 454
1.0966028516022955e-07 	 486
5.6619055780093475e-08 	 488
8.035852651462538e-08 	 498
6.930833118412263e-08 	 458
6.065779096132165e-08 	 491
1.2824331870243932e-07 	 486
8.642843666414377e-08 	 500
7.09609804437888e-08 	 479
6.287464917180858e-07 	 477
1.2597415009730649e-07 	 487
5.740476234019887e-08 	 499
2.903923894415683e-07 	 498
2.3238474104214731e-07 	 495
6.57229265584708e-08 	 447
3.7402033050844687e-07 	 500
6.670617775631198e-08 	 483
3.845930582791003e-07 	 394
5.88544092245259e-08 	 494
5.6343350275680593e-08 	 446
5.284542103806105e-08 	 496
1.2903126648467352e-07 	 480
6.424585405608293e-08 	 489
5.345169249511576e-08 	 477
3.7565370018681527e-07 	 491
1.5736073620193895e-07 	 477
3.301252869217295e-07 	 482
8.264887794797482e-08 	 492
4.850088317860911e-08 	 454
6.254830012092821e-08 	 482
8.322038298801779e-08 	 482
7.901640057043718e-08 	 496
5.8256104496045684e-08 	 498
7.69847760266592e-08 	 488
1.5437356857377874e-07 	 498
9.983858132600075e-08 	 474
1.0759955484367236e-07 	 481
7.933230126772657e-08 	 463
7.756483235837748e-08 	 500
1.120028789821998e-07 	 491
3.321466136714489e-07 	 488
7.510990700288809e-08 	 497
8.956184483349683e-08 	 483
9.161471863413096e-07 	 500
7.431248519938019e-07 	 498
5.498552891515276e-08 	 485
5.461910619666766e-08 	 495
1.3661917037841105e-06 	 488
7.668518461216497e-08 	 472
8.977078965141382e-08 	 489
1.797497630196424e-07 	 396
5.133298367434109e-08 	 468
5.584688485728726e-07 	 500
6.893428819268984e-08 	 369
1.2048125394694583e-07 	 495
1.1109202516869623e-07 	 494
1.7269180386731705e-07 	 486
7.747077059310281e-08 	 485
7.458458828833617e-08 	 491
6.071178521561852e-08 	 495
6.284451691060544e-08 	 500
1.8846091141956339e-06 	 494
6.846724597772195e-08 	 471
6.386803812038471e-08 	 493
7.349357580884358e-08 	 488
6.380046056354521e-08 	 495
9.064393907627017e-08 	 477
1.400608600416456e-07 	 499
2.680781090130241e-07 	 500
1.1076895328738947e-07 	 479
9.288428858194831e-08 	 495
8.109910911785569e-08 	 479
7.576083821693274e-08 	 487
7.309771866282362e-08 	 488
1.0027282540039381e-07 	 490
2.6336226728383403e-07 	 499
6.681732674536795e-08 	 496
6.867936016437971e-08 	 454
5.8999683396717265e-08 	 476
1.205359278649196e-07 	 492
1.920621963616569e-06 	 411
7.450663001526618e-08 	 498
1.0035297313283182e-07 	 410
0.00019058181794939943 	 226
6.24115055865011e-08 	 497
1.0394036795192813e-07 	 492
1.5070022461487274e-07 	 496
1.2217483557675403e-07 	 495
6.724386030532218e-08 	 497
4.1878084467165503e-07 	 394
0.0001673062223123364 	 171
1.4364283538161896e-07 	 495
7.152886004083001e-07 	 499
8.433710424912444e-08 	 483
1.204538426706626e-07 	 486
1.0841982558231043e-06 	 497
8.010096802309879e-08 	 494
5.839972264676957e-08 	 449
1.1516388860664835e-07 	 459
7.498165524932518e-08 	 482
8.388747864413505e-08 	 490
5.922091510895235e-06 	 419
1.7784569804230053e-06 	 360
5.654673945670233e-08 	 454
1.6810646082536038e-07 	 497
1.4733161741315355e-07 	 499
7.467365536742356e-08 	 494
2.846089782916577e-05 	 500
7.415346103676204e-08 	 487
9.241587503931948e-08 	 481
7.76839875081655e-08 	 488
1.2681048459004997e-07 	 499
9.04069286651231e-08 	 498
0.0 	 420
8.225564901778781e-08 	 466
7.164319553846514e-08 	 497
1.1278029596330176e-07 	 495
1.3044915505017647e-07 	 485
9.718273114143881e-08 	 478
1.177212681785934e-07 	 486
5.865523160629564e-08 	 458
7.998580872140938e-08 	 493
1.0584706854590856e-07 	 497
3.921350929955695e-07 	 471
5.991019094573976e-08 	 491
6.8514824405059e-08 	 479
9.787816479384675e-08 	 500
2.045750918719457e-06 	 386
1.0824037751071686e-07 	 495
2.94043754130379e-07 	 486
6.158721174804962e-08 	 496
3.204533028380331e-07 	 495
5.807113322840423e-08 	 491
5.47247775878503e-07 	 498
7.265730055585704e-08 	 442
8.016961494371048e-08 	 414
1.0780471228706508e-07 	 494
1.8070630299308765e-07 	 487
7.30765377284341e-07 	 500
1.9302156778394883e-07 	 492
1.5220936692749195e-05 	 376
1.060609522611867e-07 	 475
3.8712560290979855e-07 	 500
6.239957918519432e-08 	 463
1.7267707921409893e-07 	 484
6.040074630021257e-08 	 485
9.121043539288773e-08 	 499
1.0113849791996605e-07 	 493
3.0857137013110525e-07 	 498
5.964808962354779e-08 	 491
1.0945522681072121e-07 	 493
1.561152697559762e-07 	 472
7.098387605732626e-08 	 483
3.649239505912848e-07 	 426
9.46322798381302e-08 	 479
7.023552031724255e-08 	 493
3.065576957013506e-07 	 488
1.0352377536212027e-07 	 461
8.072703390457602e-08 	 488
5.427446220465209e-08 	 484
5.551311996828265e-08 	 488
1.1847657324241136e-07 	 490
6.518869456528954e-08 	 481
6.85940657432442e-08 	 478
8.711170404533252e-08 	 493
7.391775505736192e-08 	 499
2.0539792527618474e-07 	 469
5.951584198220925e-08 	 474
7.043724024978079e-08 	 500
6.71109090532803e-08 	 472
7.638390449199978e-07 	 485
1.905937377697873e-07 	 499
2.20452722742611e-07 	 500
1.1195884164487803e-07 	 500
6.472684215756147e-08 	 498
9.045616725172018e-08 	 499
7.007328293772034e-08 	 468
1.7260757941187767e-07 	 489
1.288647109957093e-07 	 500
5.713444572950095e-08 	 473
7.542016141241223e-08 	 496
6.554350886504008e-08 	 499
1.2704414256411489e-07 	 499
5.998561916440535e-08 	 449
6.686189686183411e-08 	 493
1.2101163369764055e-07 	 498
1.0543141902428323e-07 	 499
8.03531020090832e-08 	 440
6.44649337672748e-08 	 447
2.6564679214322227e-07 	 488
1.942308923353517e-06 	 500
7.064736089562173e-08 	 497
6.772642394564301e-08 	 479
7.443029802374671e-08 	 497
6.128754555050342e-08 	 488
7.345870901301372e-08 	 494
6.530531848836341e-08 	 475
3.403323128232209e-07 	 472
1.0496385209888516e-07 	 498
7.349253248665167e-08 	 497
6.929779091965293e-08 	 470
8.845109326373937e-08 	 500
7.921520902379869e-08 	 491
7.148969695615258e-08 	 500
1.9050603430771488e-07 	 499
8.303745251666334e-08 	 493
1.724623463603095e-07 	 490
1.5589036786248715e-07 	 487
8.929245454335464e-08 	 498
6.661672892457196e-08 	 497
9.348458518289611e-08 	 491
6.497962696327298e-08 	 491
6.519868039771693e-08 	 494
8.672886359573494e-08 	 491
1.8115754289259352e-07 	 500
1.7074355296276142e-07 	 398
2.934813613057013e-07 	 352
4.420199570888984e-07 	 479
5.107618042789243e-08 	 490
6.906047029476293e-08 	 483
8.059593089906209e-08 	 493
6.505503057781855e-06 	 278
7.11282747952078e-08 	 486
1.6519566849492707e-07 	 497
9.922327522124868e-08 	 497
1.2709776362975296e-07 	 462
7.231769456118499e-08 	 496
1.213402718352241e-07 	 482
7.992232024283675e-08 	 409
6.188645420808391e-08 	 480
5.4864367694661536e-08 	 476
1.712800457783144e-06 	 485
7.458776949451296e-08 	 463
1.5895776146504272e-06 	 496
6.851280624182273e-08 	 485
6.550002068236685e-08 	 499
7.319468626184122e-08 	 499
9.581899573318935e-08 	 467
8.596207539125126e-08 	 487
8.493276339436575e-08 	 493
7.785358674067206e-08 	 491
9.986879764112133e-08 	 498
5.464411514058682e-07 	 491
1.0617671267777031e-07 	 499
5.269111240340642e-08 	 483
5.031804223831735e-07 	 500
5.321291498548279e-07 	 499
9.103572734075696e-08 	 499
6.118633480428256e-07 	 498
2.655378893446928e-07 	 499
9.245516742004937e-08 	 479
5.8656743166741236e-08 	 496
1.664755679884862e-07 	 431
8.11238143031561e-08 	 480
6.639261103198063e-08 	 464
3.6569056616989234e-07 	 499
7.747437338460465e-08 	 493
1.1552838170656517e-06 	 498
4.4477793610151226e-07 	 500
1.1206790712475337e-07 	 483
1.1291369451235894e-07 	 500
7.985188141985353e-08 	 437
7.104535782064603e-08 	 475
1.771308210077661e-07 	 484
6.831573723895583e-08 	 475
7.441382392405486e-08 	 494
2.891738840969271e-07 	 462
7.597241197496041e-08 	 489
7.738509193533849e-08 	 492
1.7798969200571397e-07 	 481
7.772222247620962e-08 	 463
7.385985645150618e-08 	 468
5.333803957613704e-07 	 250
7.146210605973432e-08 	 500
2.1175195674019576e-07 	 500
1.237047277113177e-07 	 500
6.487560931529294e-08 	 462
5.6608597853584107e-08 	 495
6.946716886868958e-08 	 499
9.751688604260456e-08 	 500
8.263170121022819e-08 	 498
7.09260545539799e-08 	 487
6.162718373370222e-08 	 471
6.876820602235042e-08 	 477
7.277829506462255e-07 	 500
1.050445959680246e-07 	 446
3.72426418022047e-06 	 500
6.093836237193586e-08 	 497
9.716300844883699e-08 	 500
1.0415573916634704e-07 	 489
2.8601396054915006e-07 	 500
3.373180619224578e-07 	 500
6.16740358098111e-08 	 468
5.7755667569760776e-08 	 497
7.132442444527368e-08 	 490
5.44535309368257e-07 	 500
7.059468248044556e-08 	 491
6.059025784036147e-08 	 494
1.0140647078778987e-07 	 500
6.88639803289125e-08 	 487
7.83243070608997e-08 	 496
5.4994456796495715e-08 	 470
9.40659110271535e-08 	 494
7.589418827109697e-08 	 499
8.196687315842523e-08 	 500
5.8477028024641225e-08 	 496
7.500566485088192e-08 	 500
7.098861557941508e-08 	 473
6.38962827933174e-08 	 490
1.903904406454797e-07 	 485
3.0683296685386555e-07 	 497
6.457086437237933e-08 	 482
1.3363439395471975e-07 	 497
8.917918613548449e-08 	 488
8.943648178113785e-08 	 495
8.991058965633118e-08 	 500
1.3038139701597689e-07 	 500
9.370762642394436e-08 	 494
8.194921418486498e-08 	 493
7.71491931677975e-08 	 488
5.426714381531453e-08 	 495
3.8304680064977043e-07 	 500
5.521175860653132e-07 	 498
6.959416163567421e-08 	 494
6.718963007671501e-08 	 492
7.936925199150445e-08 	 470
7.383808066319036e-08 	 492
7.25029956532205e-08 	 486
6.96800855539671e-08 	 488
8.86395405452371e-08 	 464
7.667734501157175e-08 	 494
7.41453694637702e-07 	 466
6.235160707357603e-08 	 474
8.365609012332588e-08 	 492
1.3486480202611758e-07 	 496
2.43381204040749e-07 	 494
8.828241789312615e-08 	 490
5.337624151596388e-08 	 500
6.8888028415216e-08 	 485
6.83902235348531e-08 	 479
1.0532829037108774e-07 	 494
9.276683295690154e-08 	 486
7.376536580302812e-08 	 485
8.151715311893419e-08 	 495
1.2678701474160115e-07 	 482
7.4090277330579e-07 	 498
1.1111637995781081e-07 	 496
6.542686511846581e-08 	 488
5.271029425165744e-08 	 499
6.045627939680749e-07 	 485
1.7820068560012472e-06 	 498
6.149363124563059e-08 	 481
1.239472668318718e-07 	 436
7.189832396283116e-08 	 484
8.21198089149653e-08 	 486
3.171588821681298e-05 	 271
6.585937325723465e-08 	 491
3.947870365510509e-07 	 479
5.774655998648014e-08 	 498
1.284066387184687e-07 	 432
7.867262547730448e-08 	 500
1.4924178542172457e-07 	 498
3.6980007840785145e-07 	 493
8.987183394479871e-08 	 480
7.543978369148777e-08 	 468
6.423437534570481e-08 	 488
6.936087379175384e-08 	 472
1.2897651686524907e-07 	 475
3.1323707494679505e-06 	 500
1.2049037733819138e-07 	 488
5.588046288446566e-08 	 488
1.2794842338887227e-07 	 493
9.430934856266062e-05 	 144
8.99624916356965e-08 	 499
1.1180129203997307e-07 	 460
4.326472441347173e-05 	 229
8.663712072258081e-08 	 469
6.54137645094796e-08 	 500
6.996745417921313e-08 	 480
2.5082333651091217e-07 	 377
7.002824383065253e-08 	 430
3.8639077395187345e-07 	 498
1.0927638291849208e-07 	 499
2.744388089141143e-07 	 500
8.105142971579791e-08 	 473
7.691160886025074e-08 	 499
1.2152365923518447e-07 	 493
6.259649522206701e-08 	 500
1.3439746936105459e-07 	 498
3.23319949182945e-07 	 500
6.271853403168831e-08 	 484
8.24500769183088e-08 	 499
4.62579266391113e-07 	 500
5.8005628080869125e-08 	 488
2.672228559339712e-07 	 446
5.282514500867451e-08 	 491
9.538015936650871e-08 	 498
9.552351377875211e-07 	 494
8.387646366545428e-08 	 479
7.469669359654395e-08 	 494
8.432072092773782e-08 	 499
7.644001164077861e-08 	 484
7.438630304726655e-08 	 497
7.148254072121032e-08 	 484
3.853326344461518e-06 	 384
1.393656720188855e-07 	 466
7.30950766135498e-08 	 443
2.1499043224090191e-07 	 498
9.276980338137001e-08 	 443
6.797674291778229e-08 	 493
7.886058992849032e-08 	 499
6.909918626405383e-08 	 493
7.339031941224186e-08 	 474
7.692537239742656e-08 	 456
7.578050357116418e-08 	 497
1.2477369190547747e-07 	 491
1.4351497478292905e-07 	 494
8.86634921861142e-08 	 473
6.424479542343185e-08 	 500
9.44511647536215e-08 	 481
6.733636965073106e-07 	 500
7.533687358255826e-08 	 487
9.119349316194288e-08 	 484
1.8442053528952032e-07 	 500
2.1255290491307447e-07 	 490
9.019364478070305e-08 	 496
5.348077663479443e-08 	 468
1.8775026087587258e-07 	 498
7.043323677890957e-08 	 497
6.190935731285908e-08 	 493
6.497695249523361e-08 	 475
1.5929637900931395e-07 	 498
1.0503146379863388e-07 	 494
2.8531979975023384e-07 	 496
5.867120996043219e-08 	 497
7.040493259245982e-08 	 494
9.481726539566116e-08 	 493
8.257451225352898e-08 	 476
5.975513279154198e-08 	 491
1.0308556989308768e-07 	 498
7.845323527496507e-08 	 482
1.0213089783859037e-07 	 493
7.137503242082247e-08 	 495
1.7041086725992603e-07 	 496
5.354094177663132e-08 	 500
9.27231029066011e-08 	 482
8.949172099039586e-08 	 479
9.84985134339486e-08 	 487
5.480563563790117e-08 	 488
8.435870862810764e-08 	 486
5.528337933891162e-08 	 494
8.15786931063491e-08 	 476
7.534397933480644e-08 	 473
1.8164830691617814e-07 	 481
8.334909768364884e-08 	 500
8.09627062292714e-08 	 469
5.590943829586057e-08 	 472
4.243754105844252e-06 	 496
5.883871331431659e-08 	 494
2.9349814861439766e-07 	 500
6.958718303932323e-08 	 469
1.0960960216630273e-07 	 500
9.583690610675359e-08 	 497
5.9351463313907934e-08 	 492
6.787644371186824e-08 	 438
1.9163506980306293e-07 	 496
8.790419606381293e-08 	 479
8.140332115114159e-08 	 497
6.756348258381618e-08 	 459
7.172874541393478e-08 	 463
1.0491309099028378e-07 	 475
8.88191491020844e-08 	 468
9.500186822552486e-08 	 496
5.489424270309443e-08 	 435
7.413068382734423e-08 	 453
1.1317684194439125e-07 	 459
9.385670588820761e-08 	 492
7.715539296189702e-08 	 466
1.087271015447383e-07 	 496
5.3617501140104054e-08 	 496
5.7091573447765226e-08 	 477
7.02149248524888e-08 	 490
7.420708288316694e-08 	 474
6.163539640839223e-08 	 460
2.516072962553693e-07 	 500
1.1483283603851137e-05 	 247
7.391450539638409e-08 	 465
7.523150981592486e-08 	 481
2.379319483699862e-07 	 497
7.596073153172255e-08 	 490
1.2024803096511165e-07 	 490
9.154093928494398e-08 	 497
7.149365873984264e-08 	 492
5.8871369562861804e-08 	 477
6.789036733584074e-08 	 491
1.903349386895041e-07 	 496
8.849713189653659e-07 	 499
1.5546786195714776e-07 	 495
4.769990137407515e-07 	 485
